date,Stock_Returns
2010-09-27,-0.005667
2010-09-28,0.00485
2010-09-29,-0.002588
2010-09-30,-0.003084
2010-10-01,0.004416
2010-10-04,-0.008035
2010-10-05,0.020861
2010-10-06,-0.000672
2010-10-07,-0.001647
2010-10-08,0.006122
2010-10-11,0.000146
2010-10-12,0.003819
2010-10-13,0.007121
2010-10-14,-0.003641
2010-10-15,0.002028
2010-10-18,0.007244
2010-10-19,-0.015877
2010-10-20,0.010524
2010-10-21,0.001774
2010-10-22,0.002389
2010-10-25,0.002147
2010-10-26,1.7e-05
2010-10-27,-0.002691
2010-10-28,0.001125
2010-10-29,-0.000439
2010-11-01,0.000947
2010-11-02,0.007759
2010-11-03,0.003678
2010-11-04,0.019283
2010-11-05,0.003923
2010-11-08,-0.002121
2010-11-09,-0.008052
2010-11-10,0.004376
2010-11-11,-0.004242
2010-11-12,-0.011808
2010-11-15,-0.001217
2010-11-16,-0.016205
2010-11-17,0.000212
2010-11-18,0.015357
2010-11-19,0.00254
2010-11-22,-0.001575
2010-11-23,-0.014284
2010-11-24,0.014923
2010-11-26,-0.007469
2010-11-29,-0.001379
2010-11-30,-0.00607
2010-12-01,0.021617
2010-12-02,0.012819
2010-12-03,0.002603
2010-12-06,-0.001298
2010-12-07,0.000515
2010-12-08,0.003702
2010-12-09,0.003843
2010-12-10,0.006002
2010-12-13,4.8e-05
2010-12-14,0.000911
2010-12-15,-0.005122
2010-12-16,0.006185
2010-12-17,0.000837
2010-12-20,0.002548
2010-12-21,0.00603
2010-12-22,0.00338
2010-12-23,-0.001644
2010-12-27,0.000613
2010-12-28,0.000771
2010-12-29,0.001009
2010-12-30,-0.001508
2010-12-31,-0.000191
2011-01-03,0.011315
2011-01-04,-0.001313
2011-01-05,0.005007
2011-01-06,-0.002123
2011-01-07,-0.001845
2011-01-10,-0.001376
2011-01-11,0.003725
2011-01-12,0.009008
2011-01-13,-0.001711
2011-01-14,0.007385
2011-01-18,0.001376
2011-01-19,-0.010116
2011-01-20,-0.001295
2011-01-21,0.002414
2011-01-24,0.005836
2011-01-25,0.000263
2011-01-26,0.004221
2011-01-27,0.002244
2011-01-28,-0.017853
2011-01-31,0.007663
2011-02-01,0.016694
2011-02-02,-0.002723
2011-02-03,0.002354
2011-02-04,0.002884
2011-02-07,0.00624
2011-02-08,0.004185
2011-02-09,-0.002786
2011-02-10,0.00075
2011-02-11,0.005507
2011-02-14,0.002385
2011-02-15,-0.003235
2011-02-16,0.006257
2011-02-17,0.003076
2011-02-18,0.001925
2011-02-22,-0.020529
2011-02-23,-0.006112
2011-02-24,-0.000994
2011-02-25,0.010551
2011-02-28,0.005561
2011-03-01,-0.01574
2011-03-02,0.001615
2011-03-03,0.017219
2011-03-04,-0.007378
2011-03-07,-0.008341
2011-03-08,0.008923
2011-03-09,-0.001362
2011-03-10,-0.018871
2011-03-11,0.00708
2011-03-14,-0.006049
2011-03-15,-0.0112
2011-03-16,-0.019495
2011-03-17,0.013398
2011-03-18,0.004302
2011-03-21,0.014994
2011-03-22,-0.003551
2011-03-23,0.002914
2011-03-24,0.009341
2011-03-25,0.003161
2011-03-28,-0.002748
2011-03-29,0.00706
2011-03-30,0.006685
2011-03-31,-0.001829
2011-04-01,0.004963
2011-04-04,0.000345
2011-04-05,-0.00018
2011-04-06,0.002184
2011-04-07,-0.00152
2011-04-08,-0.004004
2011-04-11,-0.002793
2011-04-12,-0.007777
2011-04-13,0.00019
2011-04-14,8.4e-05
2011-04-15,0.003925
2011-04-18,-0.011018
2011-04-19,0.005731
2011-04-20,0.013515
2011-04-21,0.005277
2011-04-25,-0.001593
2011-04-26,0.00898
2011-04-27,0.00625
2011-04-28,0.003555
2011-04-29,0.002301
2011-05-02,-0.001753
2011-05-03,-0.003379
2011-05-04,-0.006855
2011-05-05,-0.00907
2011-05-06,0.00382
2011-05-09,0.004544
2011-05-10,0.008074
2011-05-11,-0.011111
2011-05-12,0.004895
2011-05-13,-0.008067
2011-05-16,-0.006204
2011-05-17,-0.000369
2011-05-18,0.008804
2011-05-19,0.002178
2011-05-20,-0.007688
2011-05-23,-0.011926
2011-05-24,-0.000827
2011-05-25,0.003183
2011-05-26,0.003953
2011-05-27,0.004081
2011-05-31,0.010593
2011-06-01,-0.022785
2011-06-02,-0.001225
2011-06-03,-0.009734
2011-06-06,-0.01076
2011-06-07,-0.000956
2011-06-08,-0.004187
2011-06-09,0.007378
2011-06-10,-0.01398
2011-06-13,0.000669
2011-06-14,0.012612
2011-06-15,-0.017432
2011-06-16,0.001754
2011-06-17,0.003045
2011-06-20,0.005395
2011-06-21,0.013423
2011-06-22,-0.006468
2011-06-23,-0.002828
2011-06-24,-0.011726
2011-06-27,0.009184
2011-06-28,0.012944
2011-06-29,0.008283
2011-06-30,0.010119
2011-07-01,0.01441
2011-07-05,-0.001336
2011-07-06,0.001002
2011-07-07,0.010454
2011-07-08,-0.006961
2011-07-11,-0.018091
2011-07-12,-0.004434
2011-07-13,0.003106
2011-07-14,-0.006716
2011-07-15,0.005554
2011-07-18,-0.00813
2011-07-19,0.016309
2011-07-20,-0.000671
2011-07-21,0.013546
2011-07-22,0.000908
2011-07-25,-0.005643
2011-07-26,-0.004105
2011-07-27,-0.020309
2011-07-28,-0.003234
2011-07-29,-0.006451
2011-08-01,-0.004132
2011-08-02,-0.025557
2011-08-03,0.005016
2011-08-04,-0.04782
2011-08-05,-0.000575
2011-08-08,-0.066634
2011-08-09,0.047407
2011-08-10,-0.044152
2011-08-11,0.04629
2011-08-12,0.005262
2011-08-15,0.021785
2011-08-16,-0.009739
2011-08-17,0.000947
2011-08-18,-0.044594
2011-08-19,-0.015009
2011-08-22,0.000258
2011-08-23,0.034285
2011-08-24,0.01312
2011-08-25,-0.015566
2011-08-26,0.015122
2011-08-29,0.02828
2011-08-30,0.002347
2011-08-31,0.004922
2011-09-01,-0.011872
2011-09-02,-0.025282
2011-09-06,-0.007436
2011-09-07,0.028647
2011-09-08,-0.010612
2011-09-09,-0.026706
2011-09-12,0.006966
2011-09-13,0.00912
2011-09-14,0.01348
2011-09-15,0.017187
2011-09-16,0.005707
2011-09-19,-0.009803
2011-09-20,-0.001661
2011-09-21,-0.029391
2011-09-22,-0.031883
2011-09-23,0.006082
2011-09-26,0.023336
2011-09-27,0.010688
2011-09-28,-0.020691
2011-09-29,0.008114
2011-09-30,-0.024974
2011-10-03,-0.028451
2011-10-04,0.022489
2011-10-05,0.017866
2011-10-06,0.018304
2011-10-07,-0.008163
2011-10-10,0.034125
2011-10-11,0.000544
2011-10-12,0.009795
2011-10-13,-0.002974
2011-10-14,0.01738
2011-10-17,-0.01937
2011-10-18,0.020419
2011-10-19,-0.012649
2011-10-20,0.004554
2011-10-21,0.018809
2011-10-24,0.012873
2011-10-25,-0.020045
2011-10-26,0.010537
2011-10-27,0.034292
2011-10-28,0.000389
2011-10-31,-0.024738
2011-11-01,-0.027942
2011-11-02,0.016105
2011-11-03,0.018782
2011-11-04,-0.00628
2011-11-07,0.006296
2011-11-08,0.011736
2011-11-09,-0.036695
2011-11-10,0.008616
2011-11-11,0.019489
2011-11-14,-0.00955
2011-11-15,0.004817
2011-11-16,-0.016616
2011-11-17,-0.0168
2011-11-18,-0.000395
2011-11-21,-0.018649
2011-11-22,-0.004141
2011-11-23,-0.022095
2011-11-25,-0.002686
2011-11-28,0.02924
2011-11-29,0.002214
2011-11-30,0.043315
2011-12-01,-0.001909
2011-12-02,-0.000241
2011-12-05,0.010287
2011-12-06,0.001106
2011-12-07,0.002018
2011-12-08,-0.021142
2011-12-09,0.016883
2011-12-12,-0.014914
2011-12-13,-0.008686
2011-12-14,-0.011348
2011-12-15,0.003243
2011-12-16,0.003216
2011-12-19,-0.011733
2011-12-20,0.029825
2011-12-21,0.00195
2011-12-22,0.008266
2011-12-23,0.009035
2011-12-27,7.9e-05
2011-12-28,-0.012478
2011-12-29,0.010707
2011-12-30,-0.004291
2012-01-03,0.015474
2012-01-04,0.000188
2012-01-05,0.002944
2012-01-06,-0.002537
2012-01-09,0.002262
2012-01-10,0.008886
2012-01-11,0.00031
2012-01-12,0.002337
2012-01-13,-0.004948
2012-01-17,0.003553
2012-01-18,0.011108
2012-01-19,0.004939
2012-01-20,0.000669
2012-01-23,0.000471
2012-01-24,-0.001026
2012-01-25,0.008672
2012-01-26,-0.005746
2012-01-27,-0.001593
2012-01-30,-0.002522
2012-01-31,-0.000457
2012-02-01,0.0089
2012-02-02,0.001095
2012-02-03,0.014605
2012-02-06,-0.000424
2012-02-07,0.002023
2012-02-08,0.00216
2012-02-09,0.001474
2012-02-10,-0.006886
2012-02-13,0.0068
2012-02-14,-0.00094
2012-02-15,-0.005383
2012-02-16,0.011026
2012-02-17,0.002349
2012-02-21,0.00072
2012-02-22,-0.00334
2012-02-23,0.004272
2012-02-24,0.001672
2012-02-27,0.001355
2012-02-28,0.003356
2012-02-29,-0.004737
2012-03-01,0.006158
2012-03-02,-0.003246
2012-03-05,-0.00387
2012-03-06,-0.01537
2012-03-07,0.006901
2012-03-08,0.009818
2012-03-09,0.003631
2012-03-12,0.00016
2012-03-13,0.018132
2012-03-14,-0.001196
2012-03-15,0.005967
2012-03-16,0.001119
2012-03-19,0.003974
2012-03-20,-0.003001
2012-03-21,-0.001871
2012-03-22,-0.007207
2012-03-23,0.003109
2012-03-26,0.013886
2012-03-27,-0.002817
2012-03-28,-0.004942
2012-03-29,-0.001608
2012-03-30,0.003698
2012-04-02,0.007505
2012-04-03,-0.003989
2012-04-04,-0.010203
2012-04-05,-0.000629
2012-04-09,-0.011358
2012-04-10,-0.017082
2012-04-11,0.007449
2012-04-12,0.013779
2012-04-13,-0.012475
2012-04-16,-0.000504
2012-04-17,0.015487
2012-04-18,-0.004055
2012-04-19,-0.005934
2012-04-20,0.001169
2012-04-23,-0.008408
2012-04-24,0.00368
2012-04-25,0.013645
2012-04-26,0.00668
2012-04-27,0.002414
2012-04-30,-0.003884
2012-05-01,0.005658
2012-05-02,-0.002497
2012-05-03,-0.007659
2012-05-04,-0.016147
2012-05-07,0.000351
2012-05-08,-0.004279
2012-05-09,-0.006702
2012-05-10,0.002517
2012-05-11,-0.003387
2012-05-14,-0.011113
2012-05-15,-0.005746
2012-05-16,-0.004404
2012-05-17,-0.015051
2012-05-18,-0.007388
2012-05-21,0.016036
2012-05-22,0.000486
2012-05-23,0.001694
2012-05-24,0.00138
2012-05-25,-0.002166
2012-05-29,0.011079
2012-05-30,-0.014335
2012-05-31,-0.002277
2012-06-01,-0.024643
2012-06-04,0.00011
2012-06-05,0.005727
2012-06-06,0.023049
2012-06-07,-0.000106
2012-06-08,0.008114
2012-06-11,-0.01262
2012-06-12,0.011651
2012-06-13,-0.007023
2012-06-14,0.010815
2012-06-15,0.010338
2012-06-18,0.001445
2012-06-19,0.009816
2012-06-20,-0.001686
2012-06-21,-0.022262
2012-06-22,0.007175
2012-06-25,-0.015955
2012-06-26,0.004773
2012-06-27,0.008985
2012-06-28,-0.00211
2012-06-29,0.02492
2012-07-02,0.002459
2012-07-03,0.006232
2012-07-05,-0.004687
2012-07-06,-0.009433
2012-07-09,-0.001639
2012-07-10,-0.008126
2012-07-11,-1.5e-05
2012-07-12,-0.004987
2012-07-13,0.016497
2012-07-16,-0.002314
2012-07-17,0.00741
2012-07-18,0.006681
2012-07-19,0.002717
2012-07-20,-0.010062
2012-07-23,-0.008909
2012-07-24,-0.009041
2012-07-25,-0.000314
2012-07-26,0.016541
2012-07-27,0.019081
2012-07-30,-0.000483
2012-07-31,-0.004317
2012-08-01,-0.00303
2012-08-02,-0.007374
2012-08-03,0.01904
2012-08-06,0.002329
2012-08-07,0.005107
2012-08-08,0.000621
2012-08-09,0.000414
2012-08-10,0.002188
2012-08-13,-0.001252
2012-08-14,-0.000128
2012-08-15,0.00114
2012-08-16,0.007101
2012-08-17,0.001872
2012-08-20,-2.1e-05
2012-08-21,-0.003498
2012-08-22,0.000226
2012-08-23,-0.008072
2012-08-24,0.006455
2012-08-27,-0.000489
2012-08-28,-0.000808
2012-08-29,0.000844
2012-08-30,-0.007806
2012-08-31,0.005073
2012-09-04,-0.001166
2012-09-05,-0.001068
2012-09-06,0.020436
2012-09-07,0.00405
2012-09-10,-0.006148
2012-09-11,0.003135
2012-09-12,0.002093
2012-09-13,0.01631
2012-09-14,0.003959
2012-09-17,-0.003125
2012-09-18,-0.00128
2012-09-19,0.001185
2012-09-20,-0.000541
2012-09-21,-7.5e-05
2012-09-24,-0.002233
2012-09-25,-0.010502
2012-09-26,-0.005737
2012-09-27,0.009649
2012-09-28,-0.004478
2012-10-01,0.002652
2012-10-02,0.000872
2012-10-03,0.003624
2012-10-04,0.007174
2012-10-05,-0.000322
2012-10-08,-0.003457
2012-10-09,-0.009891
2012-10-10,-0.006188
2012-10-11,0.000195
2012-10-12,-0.002966
2012-10-15,0.008078
2012-10-16,0.01027
2012-10-17,0.004117
2012-10-18,-0.002444
2012-10-19,-0.016571
2012-10-22,0.00044
2012-10-23,-0.014444
2012-10-24,-0.003085
2012-10-25,0.002996
2012-10-26,-0.000729
2012-10-31,0.000156
2012-11-01,0.010927
2012-11-02,-0.009379
2012-11-05,0.002164
2012-11-06,0.007853
2012-11-07,-0.023705
2012-11-08,-0.012205
2012-11-09,0.001699
2012-11-12,0.00013
2012-11-13,-0.003985
2012-11-14,-0.013852
2012-11-15,-0.001594
2012-11-16,0.00484
2012-11-19,0.019862
2012-11-20,0.000663
2012-11-21,0.00232
2012-11-23,0.013026
2012-11-26,-0.00203
2012-11-27,-0.005227
2012-11-28,0.007856
2012-11-29,0.00427
2012-11-30,0.000162
2012-12-03,-0.004745
2012-12-04,-0.00171
2012-12-05,0.001585
2012-12-06,0.003307
2012-12-07,0.002921
2012-12-10,0.000338
2012-12-11,0.006549
2012-12-12,0.000448
2012-12-13,-0.006321
2012-12-14,-0.004135
2012-12-17,0.011871
2012-12-18,0.011487
2012-12-19,-0.007589
2012-12-20,0.005488
2012-12-21,-0.009379
2012-12-24,-0.00244
2012-12-26,-0.004787
2012-12-27,-0.001218
2012-12-28,-0.01105
2012-12-31,0.016942
2013-01-02,0.025403
2013-01-03,-0.002086
2013-01-04,0.004865
2013-01-07,-0.003123
2013-01-08,-0.003242
2013-01-09,0.002656
2013-01-10,0.007597
2013-01-11,-4.8e-05
2013-01-14,-0.000931
2013-01-15,0.001129
2013-01-16,0.000197
2013-01-17,0.005643
2013-01-18,0.003403
2013-01-22,0.004428
2013-01-23,0.001507
2013-01-24,7e-06
2013-01-25,0.005445
2013-01-28,-0.00185
2013-01-29,0.005106
2013-01-30,-0.0039
2013-01-31,-0.002563
2013-02-01,0.010053
2013-02-04,-0.011539
2013-02-05,0.010417
2013-02-06,0.000549
2013-02-07,-0.001805
2013-02-08,0.005658
2013-02-11,-0.000606
2013-02-12,0.001595
2013-02-13,0.000592
2013-02-14,0.000691
2013-02-15,-0.001045
2013-02-19,0.007337
2013-02-20,-0.012404
2013-02-21,-0.006303
2013-02-22,0.008773
2013-02-25,-0.01831
2013-02-26,0.006109
2013-02-27,0.012726
2013-02-28,-0.000864
2013-03-01,0.002324
2013-03-04,0.004611
2013-03-05,0.009566
2013-03-06,0.001085
2013-03-07,0.001816
2013-03-08,0.004481
2013-03-11,0.003249
2013-03-12,-0.002403
2013-03-13,0.001314
2013-03-14,0.005603
2013-03-15,-0.001618
2013-03-18,-0.00551
2013-03-19,-0.002423
2013-03-20,0.006698
2013-03-21,-0.008282
2013-03-22,0.007174
2013-03-25,-0.00334
2013-03-26,0.007785
2013-03-27,-0.000588
2013-03-28,0.004057
2013-04-01,-0.004474
2013-04-02,0.005172
2013-04-03,-0.010546
2013-04-04,0.004048
2013-04-05,-0.004295
2013-04-08,0.006303
2013-04-09,0.003544
2013-04-10,0.012189
2013-04-11,0.003552
2013-04-12,-0.002837
2013-04-15,-0.022966
2013-04-16,0.014307
2013-04-17,-0.014328
2013-04-18,-0.006701
2013-04-19,0.008848
2013-04-22,0.004662
2013-04-23,0.010419
2013-04-24,6e-06
2013-04-25,0.004035
2013-04-26,-0.001842
2013-04-29,0.007186
2013-04-30,0.002485
2013-05-01,-0.009308
2013-05-02,0.009408
2013-05-03,0.010535
2013-05-06,0.001908
2013-05-07,0.00523
2013-05-08,0.004139
2013-05-09,-0.003687
2013-05-10,0.004322
2013-05-13,4.3e-05
2013-05-14,0.010142
2013-05-15,0.005114
2013-05-16,-0.00501
2013-05-17,0.0103
2013-05-20,-0.000708
2013-05-21,0.001722
2013-05-22,-0.008274
2013-05-23,-0.002924
2013-05-24,-0.000551
2013-05-28,0.006341
2013-05-29,-0.007048
2013-05-30,0.00367
2013-05-31,-0.014307
2013-06-03,0.005936
2013-06-04,-0.005511
2013-06-05,-0.01378
2013-06-06,0.00849
2013-06-07,0.012832
2013-06-10,-0.000347
2013-06-11,-0.010153
2013-06-12,-0.00837
2013-06-13,0.014784
2013-06-14,-0.005885
2013-06-17,0.007567
2013-06-18,0.007791
2013-06-19,-0.013852
2013-06-20,-0.02501
2013-06-21,0.00267
2013-06-24,-0.012145
2013-06-25,0.009497
2013-06-26,0.009591
2013-06-27,0.0062
2013-06-28,-0.00429
2013-07-01,0.005404
2013-07-02,-0.000545
2013-07-03,0.000824
2013-07-05,0.010202
2013-07-08,0.005252
2013-07-09,0.00723
2013-07-10,0.000182
2013-07-11,0.013554
2013-07-12,0.003087
2013-07-15,0.001375
2013-07-16,-0.003709
2013-07-17,0.002774
2013-07-18,0.005033
2013-07-19,0.00161
2013-07-22,0.002033
2013-07-23,-0.001852
2013-07-24,-0.003811
2013-07-25,0.002556
2013-07-26,0.000828
2013-07-29,-0.003736
2013-07-30,0.000374
2013-07-31,-0.000136
2013-08-01,0.012541
2013-08-02,0.00164
2013-08-05,-0.00148
2013-08-06,-0.005723
2013-08-07,-0.003806
2013-08-08,0.003885
2013-08-09,-0.00357
2013-08-12,-0.001153
2013-08-13,0.002776
2013-08-14,-0.005177
2013-08-15,-0.014282
2013-08-16,-0.003305
2013-08-19,-0.0059
2013-08-20,0.003821
2013-08-21,-0.00578
2013-08-22,0.008619
2013-08-23,0.003947
2013-08-26,-0.00404
2013-08-27,-0.015874
2013-08-28,0.002748
2013-08-29,0.001963
2013-08-30,-0.003174
2013-09-03,0.004164
2013-09-04,0.008117
2013-09-05,0.00121
2013-09-06,5.4e-05
2013-09-09,0.009993
2013-09-10,0.007346
2013-09-11,0.003052
2013-09-12,-0.00338
2013-09-13,0.002715
2013-09-16,0.005693
2013-09-17,0.004218
2013-09-18,0.012178
2013-09-19,-0.001843
2013-09-20,-0.007217
2013-09-23,-0.00472
2013-09-24,-0.002597
2013-09-25,-0.002739
2013-09-26,0.003485
2013-09-27,-0.004074
2013-09-30,-0.006029
2013-10-01,0.007999
2013-10-02,-0.000667
2013-10-03,-0.008979
2013-10-04,0.007053
2013-10-07,-0.008506
2013-10-08,-0.012332
2013-10-09,0.000574
2013-10-10,0.021831
2013-10-11,0.006286
2013-10-14,0.004075
2013-10-15,-0.007064
2013-10-16,0.013828
2013-10-17,0.006744
2013-10-18,0.006549
2013-10-21,9.2e-05
2013-10-22,0.005738
2013-10-23,-0.004725
2013-10-24,0.003258
2013-10-25,0.004395
2013-10-28,0.00133
2013-10-29,0.005584
2013-10-30,-0.004876
2013-10-31,-0.003839
2013-11-01,0.002903
2013-11-04,0.003571
2013-11-05,-0.002806
2013-11-06,0.004266
2013-11-07,-0.013183
2013-11-08,0.013428
2013-11-11,0.000723
2013-11-12,-0.00237
2013-11-13,0.008095
2013-11-14,0.004837
2013-11-15,0.004222
2013-11-18,-0.003698
2013-11-19,-0.002043
2013-11-20,-0.003636
2013-11-21,0.008129
2013-11-22,0.004961
2013-11-25,-0.001263
2013-11-26,0.00015
2013-11-27,0.002485
2013-11-29,-0.000786
2013-12-02,-0.002719
2013-12-03,-0.003193
2013-12-04,-0.001304
2013-12-05,-0.00434
2013-12-06,0.011238
2013-12-09,0.001817
2013-12-10,-0.00318
2013-12-11,-0.011317
2013-12-12,-0.003771
2013-12-13,-0.000101
2013-12-16,0.00632
2013-12-17,-0.003101
2013-12-18,0.016648
2013-12-19,-0.00058
2013-12-20,0.004819
2013-12-23,0.005318
2013-12-24,0.002916
2013-12-26,0.004745
2013-12-27,-0.000337
2013-12-30,-0.000179
2013-12-31,0.00396
2014-01-02,-0.008862
2014-01-03,-0.000333
2014-01-06,-0.002512
2014-01-07,0.006082
2014-01-08,-0.000212
2014-01-09,0.000348
2014-01-10,0.002307
2014-01-13,-0.012576
2014-01-14,0.010818
2014-01-15,0.005166
2014-01-16,-0.001347
2014-01-17,-0.003895
2014-01-21,0.002774
2014-01-22,0.000575
2014-01-23,-0.00889
2014-01-24,-0.020876
2014-01-27,-0.004876
2014-01-28,0.006141
2014-01-29,-0.010209
2014-01-30,0.011267
2014-01-31,-0.006465
2014-02-03,-0.022832
2014-02-04,0.007641
2014-02-05,-0.002028
2014-02-06,0.01244
2014-02-07,0.013302
2014-02-10,0.001569
2014-02-11,0.011062
2014-02-12,-0.000269
2014-02-13,0.00581
2014-02-14,0.004809
2014-02-18,0.001158
2014-02-19,-0.006524
2014-02-20,0.006031
2014-02-21,-0.001919
2014-02-24,0.006187
2014-02-25,-0.001348
2014-02-26,2.2e-05
2014-02-27,0.004948
2014-02-28,0.002783
2014-03-03,-0.007379
2014-03-04,0.015268
2014-03-05,-5.3e-05
2014-03-06,0.001718
2014-03-07,0.000538
2014-03-10,-0.000463
2014-03-11,-0.005082
2014-03-12,0.000305
2014-03-13,-0.011701
2014-03-14,-0.002822
2014-03-17,0.009614
2014-03-18,0.00722
2014-03-19,-0.006132
2014-03-20,0.006041
2014-03-21,-0.002933
2014-03-24,-0.004865
2014-03-25,0.004404
2014-03-26,-0.007
2014-03-27,-0.0019
2014-03-28,0.00464
2014-03-31,0.007924
2014-04-01,0.007039
2014-04-02,0.002853
2014-04-03,-0.001126
2014-04-04,-0.012537
2014-04-07,-0.01075
2014-04-08,0.003751
2014-04-09,0.010918
2014-04-10,-0.020885
2014-04-11,-0.009487
2014-04-14,0.008217
2014-04-15,0.006757
2014-04-16,0.010488
2014-04-17,0.001364
2014-04-21,0.003775
2014-04-22,0.004092
2014-04-23,-0.002213
2014-04-24,0.001717
2014-04-25,-0.008096
2014-04-28,0.003236
2014-04-29,0.004761
2014-04-30,0.002992
2014-05-01,-0.000143
2014-05-02,-0.001348
2014-05-05,0.001871
2014-05-06,-0.008988
2014-05-07,0.005616
2014-05-08,-0.001374
2014-05-09,0.001519
2014-05-12,0.009673
2014-05-13,0.000422
2014-05-14,-0.004701
2014-05-15,-0.009362
2014-05-16,0.003747
2014-05-19,0.003845
2014-05-20,-0.006498
2014-05-21,0.008116
2014-05-22,0.002362
2014-05-23,0.004248
2014-05-27,0.005988
2014-05-28,-0.001114
2014-05-29,0.005367
2014-05-30,0.001844
2014-06-02,0.000728
2014-06-03,-0.000379
2014-06-04,0.001892
2014-06-05,0.006525
2014-06-06,0.004628
2014-06-09,0.000939
2014-06-10,-0.000246
2014-06-11,-0.003537
2014-06-12,-0.007089
2014-06-13,0.003135
2014-06-16,0.000837
2014-06-17,0.002173
2014-06-18,0.007719
2014-06-19,0.001277
2014-06-20,0.00173
2014-06-23,-0.000132
2014-06-24,-0.006435
2014-06-25,0.004897
2014-06-26,-0.001179
2014-06-27,0.001911
2014-06-30,-0.000372
2014-07-01,0.006678
2014-07-02,0.000659
2014-07-03,0.00548
2014-07-07,-0.003924
2014-07-08,-0.007049
2014-07-09,0.004644
2014-07-10,-0.004131
2014-07-11,0.001471
2014-07-14,0.004844
2014-07-15,-0.001932
2014-07-16,0.004201
2014-07-17,-0.011834
2014-07-18,0.010265
2014-07-21,-0.00232
2014-07-22,0.005016
2014-07-23,0.001754
2014-07-24,0.000488
2014-07-25,-0.004849
2014-07-28,0.000288
2014-07-29,-0.004528
2014-07-30,6.1e-05
2014-07-31,-0.019999
2014-08-01,-0.002859
2014-08-04,0.007189
2014-08-05,-0.009685
2014-08-06,1.6e-05
2014-08-07,-0.005557
2014-08-08,0.011531
2014-08-11,0.002759
2014-08-12,-0.001637
2014-08-13,0.006707
2014-08-14,0.004346
2014-08-15,-6.1e-05
2014-08-18,0.008532
2014-08-19,0.005001
2014-08-20,0.002478
2014-08-21,0.00295
2014-08-22,-0.001993
2014-08-25,0.004788
2014-08-26,0.001051
2014-08-27,5e-05
2014-08-28,-0.00169
2014-08-29,0.00332
2014-09-02,-0.000544
2014-09-03,-0.000779
2014-09-04,-0.001534
2014-09-05,0.005036
2014-09-08,-0.003073
2014-09-09,-0.006545
2014-09-10,0.003646
2014-09-11,0.000882
2014-09-12,-0.005963
2014-09-15,-0.00071
2014-09-16,0.007484
2014-09-17,0.001296
2014-09-18,0.004891
2014-09-19,-0.000477
2014-09-22,-0.008013
2014-09-23,-0.005776
2014-09-24,0.007832
2014-09-25,-0.016169
2014-09-26,0.008576
2014-09-29,-0.002547
2014-09-30,-0.002786
2014-10-01,-0.013249
2014-10-02,5e-06
2014-10-03,0.011166
2014-10-06,-0.001565
2014-10-07,-0.015126
2014-10-08,0.017462
2014-10-09,-0.020661
2014-10-10,-0.011451
2014-10-13,-0.016468
2014-10-14,0.001579
2014-10-15,-0.0081
2014-10-16,0.000145
2014-10-17,0.012884
2014-10-20,0.009143
2014-10-21,0.019575
2014-10-22,-0.007299
2014-10-23,0.012303
2014-10-24,0.007053
2014-10-27,-0.001502
2014-10-28,0.011939
2014-10-29,-0.001385
2014-10-30,0.00623
2014-10-31,0.011731
2014-11-03,-0.000119
2014-11-04,-0.00283
2014-11-05,0.005701
2014-11-06,0.003776
2014-11-07,0.00035
2014-11-10,0.00312
2014-11-11,0.000697
2014-11-12,-0.000701
2014-11-13,0.00053
2014-11-14,0.00024
2014-11-17,0.000735
2014-11-18,0.005134
2014-11-19,-0.001501
2014-11-20,0.001967
2014-11-21,0.005237
2014-11-24,0.002864
2014-11-25,-0.00115
2014-11-26,0.002806
2014-11-28,-0.002542
2014-12-01,-0.006829
2014-12-02,0.006384
2014-12-03,0.003765
2014-12-04,-0.001162
2014-12-05,0.001665
2014-12-08,-0.007257
2014-12-09,-0.000238
2014-12-10,-0.016351
2014-12-11,0.004536
2014-12-12,-0.016214
2014-12-15,-0.006343
2014-12-16,-0.008489
2014-12-17,0.020352
2014-12-18,0.024015
2014-12-19,0.00457
2014-12-22,0.00381
2014-12-23,0.001746
2014-12-24,-0.000139
2014-12-26,0.00331
2014-12-29,0.000862
2014-12-30,-0.004889
2014-12-31,-0.010311
2015-01-02,-0.00034
2015-01-05,-0.018278
2015-01-06,-0.008893
2015-01-07,0.01163
2015-01-08,0.017888
2015-01-09,-0.008404
2015-01-12,-0.008094
2015-01-13,-0.002579
2015-01-14,-0.005813
2015-01-15,-0.009248
2015-01-16,0.013424
2015-01-20,0.00155
2015-01-21,0.004732
2015-01-22,0.01527
2015-01-23,-0.005492
2015-01-26,0.002568
2015-01-27,-0.013388
2015-01-28,-0.013496
2015-01-29,0.009535
2015-01-30,-0.012992
2015-02-02,0.012963
2015-02-03,0.01444
2015-02-04,-0.004156
2015-02-05,0.010291
2015-02-06,-0.003418
2015-02-09,-0.004247
2015-02-10,0.010676
2015-02-11,-2.9e-05
2015-02-12,0.009645
2015-02-13,0.004075
2015-02-17,0.001598
2015-02-18,-0.000314
2015-02-19,-0.001062
2015-02-20,0.006126
2015-02-23,-0.000303
2015-02-24,0.002759
2015-02-25,-0.000766
2015-02-26,-0.001476
2015-02-27,-0.002956
2015-03-02,0.006125
2015-03-03,-0.004539
2015-03-04,-0.004389
2015-03-05,0.001196
2015-03-06,-0.014174
2015-03-09,0.003944
2015-03-10,-0.016961
2015-03-11,-0.001918
